forecast_case_id,case_id,storm_id,reference_event,reference_time,reference_latitude,reference_longitude,nominal_lead_hours,target_init_time,init_time,actual_lead_hours,cycle_offset_hours,schedule_status
2024225N14313-CE01-L072,2024225N14313-CE01,2024225N14313,landfall,2024-08-13 09:39:46.555612+00:00,16.399440348986253,-61.3988790669577,72,2024-08-10 09:39:46.555612+00:00,2024-08-10 12:00:00+00:00,69.66293211444444,2.3370678855555553,matched
2024225N14313-CE01-L096,2024225N14313-CE01,2024225N14313,landfall,2024-08-13 09:39:46.555612+00:00,16.399440348986253,-61.3988790669577,96,2024-08-09 09:39:46.555612+00:00,2024-08-09 12:00:00+00:00,93.66293211444444,2.3370678855555553,matched
2024225N14313-CE01-L120,2024225N14313-CE01,2024225N14313,landfall,2024-08-13 09:39:46.555612+00:00,16.399440348986253,-61.3988790669577,120,2024-08-08 09:39:46.555612+00:00,2024-08-08 12:00:00+00:00,117.66293211444444,2.3370678855555553,matched
2024225N22135-CE01-L024,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15 06:30:00+00:00,30.58334134366778,141.0834048464531,24,2024-08-14 06:30:00+00:00,2024-08-14 06:00:00+00:00,24.5,-0.5,matched
2024225N22135-CE01-L048,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15 06:30:00+00:00,30.58334134366778,141.0834048464531,48,2024-08-13 06:30:00+00:00,2024-08-13 06:00:00+00:00,48.5,-0.5,matched
2024225N22135-CE01-L072,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15 06:30:00+00:00,30.58334134366778,141.0834048464531,72,2024-08-12 06:30:00+00:00,2024-08-12 06:00:00+00:00,72.5,-0.5,matched
2024225N22135-CE01-L096,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15 06:30:00+00:00,30.58334134366778,141.0834048464531,96,2024-08-11 06:30:00+00:00,2024-08-11 06:00:00+00:00,96.5,-0.5,matched
2024225N22135-CE01-L120,2024225N22135-CE01,2024225N22135,coastal_approach,2024-08-15 06:30:00+00:00,30.58334134366778,141.0834048464531,120,2024-08-10 06:30:00+00:00,2024-08-10 06:00:00+00:00,120.5,-0.5,matched
2024225N14313-CE02-L024,2024225N14313-CE02,2024225N14313,landfall,2024-08-17 08:10:54.441435+00:00,32.24910528391071,-64.82555396621986,24,2024-08-16 08:10:54.441435+00:00,2024-08-16 06:00:00+00:00,26.1817892875,-2.1817892875,matched
2024225N14313-CE02-L048,2024225N14313-CE02,2024225N14313,landfall,2024-08-17 08:10:54.441435+00:00,32.24910528391071,-64.82555396621986,48,2024-08-15 08:10:54.441435+00:00,2024-08-15 06:00:00+00:00,50.181789287499996,-2.1817892875,matched
2024225N14313-CE02-L072,2024225N14313-CE02,2024225N14313,landfall,2024-08-17 08:10:54.441435+00:00,32.24910528391071,-64.82555396621986,72,2024-08-14 08:10:54.441435+00:00,2024-08-14 06:00:00+00:00,74.1817892875,-2.1817892875,matched
2024225N14313-CE02-L096,2024225N14313-CE02,2024225N14313,landfall,2024-08-17 08:10:54.441435+00:00,32.24910528391071,-64.82555396621986,96,2024-08-13 08:10:54.441435+00:00,2024-08-13 06:00:00+00:00,98.1817892875,-2.1817892875,matched
2024225N14313-CE02-L120,2024225N14313-CE02,2024225N14313,landfall,2024-08-17 08:10:54.441435+00:00,32.24910528391071,-64.82555396621986,120,2024-08-12 08:10:54.441435+00:00,2024-08-12 06:00:00+00:00,122.1817892875,-2.1817892875,matched
2024225N14313-CE03-L024,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20 04:20:00+00:00,46.10391161777617,-52.46319867098837,24,2024-08-19 04:20:00+00:00,2024-08-19 06:00:00+00:00,22.333333333333332,1.6666666666666667,matched
2024225N14313-CE03-L048,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20 04:20:00+00:00,46.10391161777617,-52.46319867098837,48,2024-08-18 04:20:00+00:00,2024-08-18 06:00:00+00:00,46.333333333333336,1.6666666666666667,matched
2024225N14313-CE03-L072,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20 04:20:00+00:00,46.10391161777617,-52.46319867098837,72,2024-08-17 04:20:00+00:00,2024-08-17 06:00:00+00:00,70.33333333333333,1.6666666666666667,matched
2024225N14313-CE03-L096,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20 04:20:00+00:00,46.10391161777617,-52.46319867098837,96,2024-08-16 04:20:00+00:00,2024-08-16 06:00:00+00:00,94.33333333333333,1.6666666666666667,matched
2024225N14313-CE03-L120,2024225N14313-CE03,2024225N14313,coastal_approach,2024-08-20 04:20:00+00:00,46.10391161777617,-52.46319867098837,120,2024-08-15 04:20:00+00:00,2024-08-15 06:00:00+00:00,118.33333333333333,1.6666666666666667,matched
2024233N15148-CE02-L024,2024233N15148-CE02,2024233N15148,landfall,2024-08-28 23:25:37.489088+00:00,31.985416832708022,130.2,24,2024-08-27 23:25:37.489088+00:00,2024-08-28 00:00:00+00:00,23.427080302222222,0.5729196977777778,matched
2024233N15148-CE02-L048,2024233N15148-CE02,2024233N15148,landfall,2024-08-28 23:25:37.489088+00:00,31.985416832708022,130.2,48,2024-08-26 23:25:37.489088+00:00,2024-08-27 00:00:00+00:00,47.42708030222222,0.5729196977777778,matched
2024233N15148-CE02-L072,2024233N15148-CE02,2024233N15148,landfall,2024-08-28 23:25:37.489088+00:00,31.985416832708022,130.2,72,2024-08-25 23:25:37.489088+00:00,2024-08-26 00:00:00+00:00,71.42708030222222,0.5729196977777778,matched
2024233N15148-CE02-L096,2024233N15148-CE02,2024233N15148,landfall,2024-08-28 23:25:37.489088+00:00,31.985416832708022,130.2,96,2024-08-24 23:25:37.489088+00:00,2024-08-25 00:00:00+00:00,95.42708030222221,0.5729196977777778,matched
2024233N15148-CE02-L120,2024233N15148-CE02,2024233N15148,landfall,2024-08-28 23:25:37.489088+00:00,31.985416832708022,130.2,120,2024-08-23 23:25:37.489088+00:00,2024-08-24 00:00:00+00:00,119.42708030222221,0.5729196977777778,matched
2024244N09137-CE01-L024,2024244N09137-CE01,2024244N09137,landfall,2024-09-06 07:50:05.665233+00:00,19.822493899405316,110.99433057495082,24,2024-09-05 07:50:05.665233+00:00,2024-09-05 06:00:00+00:00,25.83490700916667,-1.8349070091666666,matched
2024244N09137-CE01-L048,2024244N09137-CE01,2024244N09137,landfall,2024-09-06 07:50:05.665233+00:00,19.822493899405316,110.99433057495082,48,2024-09-04 07:50:05.665233+00:00,2024-09-04 06:00:00+00:00,49.83490700916667,-1.8349070091666666,matched
2024244N09137-CE01-L072,2024244N09137-CE01,2024244N09137,landfall,2024-09-06 07:50:05.665233+00:00,19.822493899405316,110.99433057495082,72,2024-09-03 07:50:05.665233+00:00,2024-09-03 06:00:00+00:00,73.83490700916667,-1.8349070091666666,matched
2024244N09137-CE01-L096,2024244N09137-CE01,2024244N09137,landfall,2024-09-06 07:50:05.665233+00:00,19.822493899405316,110.99433057495082,96,2024-09-02 07:50:05.665233+00:00,2024-09-02 06:00:00+00:00,97.83490700916667,-1.8349070091666666,matched
2024244N09137-CE01-L120,2024244N09137-CE01,2024244N09137,landfall,2024-09-06 07:50:05.665233+00:00,19.822493899405316,110.99433057495082,120,2024-09-01 07:50:05.665233+00:00,2024-09-01 06:00:00+00:00,121.83490700916667,-1.8349070091666666,matched
2024253N21266-CE01-L024,2024253N21266-CE01,2024253N21266,landfall,2024-09-11 21:55:30.855134+00:00,29.28505806766297,-91.3149793844154,24,2024-09-10 21:55:30.855134+00:00,2024-09-11 00:00:00+00:00,21.925237537222223,2.0747624627777776,matched
2024253N21266-CE01-L048,2024253N21266-CE01,2024253N21266,landfall,2024-09-11 21:55:30.855134+00:00,29.28505806766297,-91.3149793844154,48,2024-09-09 21:55:30.855134+00:00,2024-09-10 00:00:00+00:00,45.92523753722222,2.0747624627777776,matched
2024253N21266-CE01-L072,2024253N21266-CE01,2024253N21266,landfall,2024-09-11 21:55:30.855134+00:00,29.28505806766297,-91.3149793844154,72,2024-09-08 21:55:30.855134+00:00,2024-09-09 00:00:00+00:00,69.92523753722223,2.0747624627777776,matched
2024253N21266-CE01-L096,2024253N21266-CE01,2024253N21266,landfall,2024-09-11 21:55:30.855134+00:00,29.28505806766297,-91.3149793844154,96,2024-09-07 21:55:30.855134+00:00,2024-09-08 00:00:00+00:00,93.92523753722223,2.0747624627777776,matched
2024253N21266-CE01-L120,2024253N21266-CE01,2024253N21266,landfall,2024-09-11 21:55:30.855134+00:00,29.28505806766297,-91.3149793844154,120,2024-09-06 21:55:30.855134+00:00,2024-09-07 00:00:00+00:00,117.92523753722223,2.0747624627777776,matched
2024253N11148-CE01-L024,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14 11:30:00+00:00,28.05012727686916,129.28352551180123,24,2024-09-13 11:30:00+00:00,2024-09-13 12:00:00+00:00,23.5,0.5,matched
2024253N11148-CE01-L048,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14 11:30:00+00:00,28.05012727686916,129.28352551180123,48,2024-09-12 11:30:00+00:00,2024-09-12 12:00:00+00:00,47.5,0.5,matched
2024253N11148-CE01-L072,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14 11:30:00+00:00,28.05012727686916,129.28352551180123,72,2024-09-11 11:30:00+00:00,2024-09-11 12:00:00+00:00,71.5,0.5,matched
2024253N11148-CE01-L096,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14 11:30:00+00:00,28.05012727686916,129.28352551180123,96,2024-09-10 11:30:00+00:00,2024-09-10 12:00:00+00:00,95.5,0.5,matched
2024253N11148-CE01-L120,2024253N11148-CE01,2024253N11148,coastal_approach,2024-09-14 11:30:00+00:00,28.05012727686916,129.28352551180123,120,2024-09-09 11:30:00+00:00,2024-09-09 12:00:00+00:00,119.5,0.5,matched
2024253N11148-CE02-L024,2024253N11148-CE02,2024253N11148,landfall,2024-09-15 21:04:45.484473+00:00,30.70533537825088,122.48153371690486,24,2024-09-14 21:04:45.484473+00:00,2024-09-15 00:00:00+00:00,21.0793012425,2.9206987575,matched
2024253N11148-CE02-L048,2024253N11148-CE02,2024253N11148,landfall,2024-09-15 21:04:45.484473+00:00,30.70533537825088,122.48153371690486,48,2024-09-13 21:04:45.484473+00:00,2024-09-14 00:00:00+00:00,45.079301242499994,2.9206987575,matched
2024253N11148-CE02-L072,2024253N11148-CE02,2024253N11148,landfall,2024-09-15 21:04:45.484473+00:00,30.70533537825088,122.48153371690486,72,2024-09-12 21:04:45.484473+00:00,2024-09-13 00:00:00+00:00,69.0793012425,2.9206987575,matched
2024253N11148-CE02-L096,2024253N11148-CE02,2024253N11148,landfall,2024-09-15 21:04:45.484473+00:00,30.70533537825088,122.48153371690486,96,2024-09-11 21:04:45.484473+00:00,2024-09-12 00:00:00+00:00,93.0793012425,2.9206987575,matched
2024253N11148-CE02-L120,2024253N11148-CE02,2024253N11148,landfall,2024-09-15 21:04:45.484473+00:00,30.70533537825088,122.48153371690486,120,2024-09-10 21:04:45.484473+00:00,2024-09-11 00:00:00+00:00,117.0793012425,2.9206987575,matched
2024267N14261-CE01-L024,2024267N14261-CE01,2024267N14261,landfall,2024-09-24 02:44:36.876334+00:00,16.54018644054579,-98.8742740854337,24,2024-09-23 02:44:36.876334+00:00,2024-09-23 00:00:00+00:00,26.743576759444444,-2.7435767594444447,matched
2024267N14261-CE01-L048,2024267N14261-CE01,2024267N14261,landfall,2024-09-24 02:44:36.876334+00:00,16.54018644054579,-98.8742740854337,48,2024-09-22 02:44:36.876334+00:00,2024-09-22 00:00:00+00:00,50.743576759444444,-2.7435767594444447,matched
2024267N14261-CE01-L072,2024267N14261-CE01,2024267N14261,landfall,2024-09-24 02:44:36.876334+00:00,16.54018644054579,-98.8742740854337,72,2024-09-21 02:44:36.876334+00:00,2024-09-21 00:00:00+00:00,74.74357675944444,-2.7435767594444447,matched
2024267N14261-CE01-L096,2024267N14261-CE01,2024267N14261,landfall,2024-09-24 02:44:36.876334+00:00,16.54018644054579,-98.8742740854337,96,2024-09-20 02:44:36.876334+00:00,2024-09-20 00:00:00+00:00,98.74357675944444,-2.7435767594444447,matched
2024267N14261-CE01-L120,2024267N14261-CE01,2024267N14261,landfall,2024-09-24 02:44:36.876334+00:00,16.54018644054579,-98.8742740854337,120,2024-09-19 02:44:36.876334+00:00,2024-09-19 00:00:00+00:00,122.74357675944444,-2.7435767594444447,matched
2024268N17278-CE01-L024,2024268N17278-CE01,2024268N17278,landfall,2024-09-27 03:03:30.868737+00:00,29.93514496257836,-83.7,24,2024-09-26 03:03:30.868737+00:00,2024-09-26 06:00:00+00:00,21.058574649166665,2.9414253508333332,matched
2024268N17278-CE01-L048,2024268N17278-CE01,2024268N17278,landfall,2024-09-27 03:03:30.868737+00:00,29.93514496257836,-83.7,48,2024-09-25 03:03:30.868737+00:00,2024-09-25 06:00:00+00:00,45.05857464916667,2.9414253508333332,matched
2024268N17278-CE01-L072,2024268N17278-CE01,2024268N17278,landfall,2024-09-27 03:03:30.868737+00:00,29.93514496257836,-83.7,72,2024-09-24 03:03:30.868737+00:00,2024-09-24 06:00:00+00:00,69.05857464916667,2.9414253508333332,matched
2024268N17278-CE01-L096,2024268N17278-CE01,2024268N17278,landfall,2024-09-27 03:03:30.868737+00:00,29.93514496257836,-83.7,96,2024-09-23 03:03:30.868737+00:00,2024-09-23 06:00:00+00:00,93.05857464916666,2.9414253508333332,matched
2024268N17278-CE01-L120,2024268N17278-CE01,2024268N17278,landfall,2024-09-27 03:03:30.868737+00:00,29.93514496257836,-83.7,120,2024-09-22 03:03:30.868737+00:00,2024-09-22 06:00:00+00:00,117.05857464916666,2.9414253508333332,matched
2024267N14261-CE02-L024,2024267N14261-CE02,2024267N14261,landfall,2024-09-27 15:45:59.376086+00:00,18.17665408305069,-103.07663915139818,24,2024-09-26 15:45:59.376086+00:00,2024-09-26 18:00:00+00:00,21.766493357222224,2.233506642777778,matched
2024267N14261-CE02-L048,2024267N14261-CE02,2024267N14261,landfall,2024-09-27 15:45:59.376086+00:00,18.17665408305069,-103.07663915139818,48,2024-09-25 15:45:59.376086+00:00,2024-09-25 18:00:00+00:00,45.766493357222224,2.233506642777778,matched
2024267N14261-CE02-L072,2024267N14261-CE02,2024267N14261,landfall,2024-09-27 15:45:59.376086+00:00,18.17665408305069,-103.07663915139818,72,2024-09-24 15:45:59.376086+00:00,2024-09-24 18:00:00+00:00,69.76649335722222,2.233506642777778,matched
2024267N14261-CE02-L096,2024267N14261-CE02,2024267N14261,landfall,2024-09-27 15:45:59.376086+00:00,18.17665408305069,-103.07663915139818,96,2024-09-23 15:45:59.376086+00:00,2024-09-23 18:00:00+00:00,93.76649335722222,2.233506642777778,matched
2024267N14261-CE02-L120,2024267N14261-CE02,2024267N14261,landfall,2024-09-27 15:45:59.376086+00:00,18.17665408305069,-103.07663915139818,120,2024-09-22 15:45:59.376086+00:00,2024-09-22 18:00:00+00:00,117.76649335722222,2.233506642777778,matched
2024270N24128-CE01-L024,2024270N24128-CE01,2024270N24128,landfall,2024-10-03 04:49:10.287963+00:00,22.560680643787684,120.32126722992696,24,2024-10-02 04:49:10.287963+00:00,2024-10-02 06:00:00+00:00,22.819524434166667,1.1804755658333335,matched
2024270N24128-CE01-L048,2024270N24128-CE01,2024270N24128,landfall,2024-10-03 04:49:10.287963+00:00,22.560680643787684,120.32126722992696,48,2024-10-01 04:49:10.287963+00:00,2024-10-01 06:00:00+00:00,46.81952443416667,1.1804755658333335,matched
2024270N24128-CE01-L072,2024270N24128-CE01,2024270N24128,landfall,2024-10-03 04:49:10.287963+00:00,22.560680643787684,120.32126722992696,72,2024-09-30 04:49:10.287963+00:00,2024-09-30 06:00:00+00:00,70.81952443416667,1.1804755658333335,matched
2024270N24128-CE01-L096,2024270N24128-CE01,2024270N24128,landfall,2024-10-03 04:49:10.287963+00:00,22.560680643787684,120.32126722992696,96,2024-09-29 04:49:10.287963+00:00,2024-09-29 06:00:00+00:00,94.81952443416667,1.1804755658333335,matched
2024270N24128-CE01-L120,2024270N24128-CE01,2024270N24128,landfall,2024-10-03 04:49:10.287963+00:00,22.560680643787684,120.32126722992696,120,2024-09-28 04:49:10.287963+00:00,2024-09-28 06:00:00+00:00,118.81952443416667,1.1804755658333335,matched
2024279N21265-CE01-L024,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08 07:00:00+00:00,22.0001096942246,-89.36685393113919,24,2024-10-07 07:00:00+00:00,2024-10-07 06:00:00+00:00,25.0,-1.0,matched
2024279N21265-CE01-L048,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08 07:00:00+00:00,22.0001096942246,-89.36685393113919,48,2024-10-06 07:00:00+00:00,2024-10-06 06:00:00+00:00,49.0,-1.0,matched
2024279N21265-CE01-L072,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08 07:00:00+00:00,22.0001096942246,-89.36685393113919,72,2024-10-05 07:00:00+00:00,2024-10-05 06:00:00+00:00,73.0,-1.0,matched
2024279N21265-CE01-L096,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08 07:00:00+00:00,22.0001096942246,-89.36685393113919,96,2024-10-04 07:00:00+00:00,2024-10-04 06:00:00+00:00,97.0,-1.0,matched
2024279N21265-CE01-L120,2024279N21265-CE01,2024279N21265,coastal_approach,2024-10-08 07:00:00+00:00,22.0001096942246,-89.36685393113919,120,2024-10-03 07:00:00+00:00,2024-10-03 06:00:00+00:00,121.0,-1.0,matched
2024279N21265-CE02-L024,2024279N21265-CE02,2024279N21265,landfall,2024-10-10 00:21:19.171309+00:00,27.371072584593083,-82.62895339916413,24,2024-10-09 00:21:19.171309+00:00,2024-10-09 00:00:00+00:00,24.35532536361111,-0.3553253636111111,matched
2024279N21265-CE02-L048,2024279N21265-CE02,2024279N21265,landfall,2024-10-10 00:21:19.171309+00:00,27.371072584593083,-82.62895339916413,48,2024-10-08 00:21:19.171309+00:00,2024-10-08 00:00:00+00:00,48.35532536361111,-0.3553253636111111,matched
2024279N21265-CE02-L072,2024279N21265-CE02,2024279N21265,landfall,2024-10-10 00:21:19.171309+00:00,27.371072584593083,-82.62895339916413,72,2024-10-07 00:21:19.171309+00:00,2024-10-07 00:00:00+00:00,72.35532536361112,-0.3553253636111111,matched
2024279N21265-CE02-L096,2024279N21265-CE02,2024279N21265,landfall,2024-10-10 00:21:19.171309+00:00,27.371072584593083,-82.62895339916413,96,2024-10-06 00:21:19.171309+00:00,2024-10-06 00:00:00+00:00,96.35532536361112,-0.3553253636111111,matched
2024279N21265-CE02-L120,2024279N21265-CE02,2024279N21265,landfall,2024-10-10 00:21:19.171309+00:00,27.371072584593083,-82.62895339916413,120,2024-10-05 00:21:19.171309+00:00,2024-10-05 00:00:00+00:00,120.35532536361112,-0.3553253636111111,matched
2024279N21265-CE03-L024,2024279N21265-CE03,2024279N21265,landfall,2024-10-10 07:55:55.158869+00:00,28.422684073781724,-80.72137083363089,24,2024-10-09 07:55:55.158869+00:00,2024-10-09 06:00:00+00:00,25.931988574722222,-1.9319885747222223,matched
2024279N21265-CE03-L048,2024279N21265-CE03,2024279N21265,landfall,2024-10-10 07:55:55.158869+00:00,28.422684073781724,-80.72137083363089,48,2024-10-08 07:55:55.158869+00:00,2024-10-08 06:00:00+00:00,49.931988574722226,-1.9319885747222223,matched
2024279N21265-CE03-L072,2024279N21265-CE03,2024279N21265,landfall,2024-10-10 07:55:55.158869+00:00,28.422684073781724,-80.72137083363089,72,2024-10-07 07:55:55.158869+00:00,2024-10-07 06:00:00+00:00,73.93198857472221,-1.9319885747222223,matched
2024279N21265-CE03-L096,2024279N21265-CE03,2024279N21265,landfall,2024-10-10 07:55:55.158869+00:00,28.422684073781724,-80.72137083363089,96,2024-10-06 07:55:55.158869+00:00,2024-10-06 06:00:00+00:00,97.93198857472221,-1.9319885747222223,matched
2024279N21265-CE03-L120,2024279N21265-CE03,2024279N21265,landfall,2024-10-10 07:55:55.158869+00:00,28.422684073781724,-80.72137083363089,120,2024-10-05 07:55:55.158869+00:00,2024-10-05 06:00:00+00:00,121.93198857472221,-1.9319885747222223,matched
2024293N21294-CE01-L024,2024293N21294-CE01,2024293N21294,landfall,2024-10-19 20:28:56.064764+00:00,21.50000639838602,-71.13096536108239,24,2024-10-18 20:28:56.064764+00:00,2024-10-18 18:00:00+00:00,26.48224021222222,-2.4822402122222225,matched
2024293N21294-CE01-L048,2024293N21294-CE01,2024293N21294,landfall,2024-10-19 20:28:56.064764+00:00,21.50000639838602,-71.13096536108239,48,2024-10-17 20:28:56.064764+00:00,2024-10-17 18:00:00+00:00,50.48224021222222,-2.4822402122222225,matched
2024293N21294-CE01-L072,2024293N21294-CE01,2024293N21294,landfall,2024-10-19 20:28:56.064764+00:00,21.50000639838602,-71.13096536108239,72,2024-10-16 20:28:56.064764+00:00,2024-10-16 18:00:00+00:00,74.48224021222222,-2.4822402122222225,matched
2024293N21294-CE01-L096,2024293N21294-CE01,2024293N21294,landfall,2024-10-19 20:28:56.064764+00:00,21.50000639838602,-71.13096536108239,96,2024-10-15 20:28:56.064764+00:00,2024-10-15 18:00:00+00:00,98.48224021222222,-2.4822402122222225,matched
2024293N21294-CE01-L120,2024293N21294-CE01,2024293N21294,landfall,2024-10-19 20:28:56.064764+00:00,21.50000639838602,-71.13096536108239,120,2024-10-14 20:28:56.064764+00:00,2024-10-14 18:00:00+00:00,122.48224021222222,-2.4822402122222225,matched
2024295N15092-CE01-L024,2024295N15092-CE01,2024295N15092,landfall,2024-10-24 20:45:00.360687+00:00,20.68334240103659,87.00833997167798,24,2024-10-23 20:45:00.360687+00:00,2024-10-23 18:00:00+00:00,26.750100190833333,-2.7501001908333333,matched
2024295N15092-CE01-L048,2024295N15092-CE01,2024295N15092,landfall,2024-10-24 20:45:00.360687+00:00,20.68334240103659,87.00833997167798,48,2024-10-22 20:45:00.360687+00:00,2024-10-22 18:00:00+00:00,50.75010019083334,-2.7501001908333333,matched
2024295N15092-CE01-L072,2024295N15092-CE01,2024295N15092,landfall,2024-10-24 20:45:00.360687+00:00,20.68334240103659,87.00833997167798,72,2024-10-21 20:45:00.360687+00:00,2024-10-21 18:00:00+00:00,74.75010019083332,-2.7501001908333333,matched
2024295N15092-CE01-L096,2024295N15092-CE01,2024295N15092,landfall,2024-10-24 20:45:00.360687+00:00,20.68334240103659,87.00833997167798,96,2024-10-20 20:45:00.360687+00:00,2024-10-20 18:00:00+00:00,98.75010019083332,-2.7501001908333333,matched
2024295N15092-CE01-L120,2024295N15092-CE01,2024295N15092,landfall,2024-10-24 20:45:00.360687+00:00,20.68334240103659,87.00833997167798,120,2024-10-19 20:45:00.360687+00:00,2024-10-19 18:00:00+00:00,122.75010019083332,-2.7501001908333333,matched
2024293N13141-CE01-L024,2024293N13141-CE01,2024293N13141,landfall,2024-10-27 03:12:42.235807+00:00,16.271794196806177,108.07171628546972,24,2024-10-26 03:12:42.235807+00:00,2024-10-26 06:00:00+00:00,21.211732168611114,2.788267831388889,matched
2024293N13141-CE01-L048,2024293N13141-CE01,2024293N13141,landfall,2024-10-27 03:12:42.235807+00:00,16.271794196806177,108.07171628546972,48,2024-10-25 03:12:42.235807+00:00,2024-10-25 06:00:00+00:00,45.21173216861111,2.788267831388889,matched
2024293N13141-CE01-L072,2024293N13141-CE01,2024293N13141,landfall,2024-10-27 03:12:42.235807+00:00,16.271794196806177,108.07171628546972,72,2024-10-24 03:12:42.235807+00:00,2024-10-24 06:00:00+00:00,69.2117321686111,2.788267831388889,matched
2024293N13141-CE01-L096,2024293N13141-CE01,2024293N13141,landfall,2024-10-27 03:12:42.235807+00:00,16.271794196806177,108.07171628546972,96,2024-10-23 03:12:42.235807+00:00,2024-10-23 06:00:00+00:00,93.21173216861112,2.788267831388889,matched
2024293N13141-CE01-L120,2024293N13141-CE01,2024293N13141,landfall,2024-10-27 03:12:42.235807+00:00,16.271794196806177,108.07171628546972,120,2024-10-22 03:12:42.235807+00:00,2024-10-22 06:00:00+00:00,117.21173216861112,2.788267831388889,matched
2024298N13150-CE01-L024,2024298N13150-CE01,2024298N13150,landfall,2024-10-31 05:44:07.442363+00:00,23.038303145799837,121.33544474819568,24,2024-10-30 05:44:07.442363+00:00,2024-10-30 06:00:00+00:00,23.735400656388887,0.2645993436111111,matched
2024298N13150-CE01-L048,2024298N13150-CE01,2024298N13150,landfall,2024-10-31 05:44:07.442363+00:00,23.038303145799837,121.33544474819568,48,2024-10-29 05:44:07.442363+00:00,2024-10-29 06:00:00+00:00,47.73540065638889,0.2645993436111111,matched
2024298N13150-CE01-L072,2024298N13150-CE01,2024298N13150,landfall,2024-10-31 05:44:07.442363+00:00,23.038303145799837,121.33544474819568,72,2024-10-28 05:44:07.442363+00:00,2024-10-28 06:00:00+00:00,71.73540065638889,0.2645993436111111,matched
2024298N13150-CE01-L096,2024298N13150-CE01,2024298N13150,landfall,2024-10-31 05:44:07.442363+00:00,23.038303145799837,121.33544474819568,96,2024-10-27 05:44:07.442363+00:00,2024-10-27 06:00:00+00:00,95.73540065638889,0.2645993436111111,matched
2024298N13150-CE01-L120,2024298N13150-CE01,2024298N13150,landfall,2024-10-31 05:44:07.442363+00:00,23.038303145799837,121.33544474819568,120,2024-10-26 05:44:07.442363+00:00,2024-10-26 06:00:00+00:00,119.73540065638889,0.2645993436111111,matched
2024309N13283-CE01-L024,2024309N13283-CE01,2024309N13283,landfall,2024-11-06 15:39:35.337166+00:00,21.610054577846817,-81.98773857319784,24,2024-11-05 15:39:35.337166+00:00,2024-11-05 18:00:00+00:00,21.659815879444444,2.3401841205555556,matched
2024309N13283-CE01-L048,2024309N13283-CE01,2024309N13283,landfall,2024-11-06 15:39:35.337166+00:00,21.610054577846817,-81.98773857319784,48,2024-11-04 15:39:35.337166+00:00,2024-11-04 18:00:00+00:00,45.659815879444444,2.3401841205555556,matched
2024309N13283-CE01-L072,2024309N13283-CE01,2024309N13283,landfall,2024-11-06 15:39:35.337166+00:00,21.610054577846817,-81.98773857319784,72,2024-11-03 15:39:35.337166+00:00,2024-11-03 18:00:00+00:00,69.65981587944445,2.3401841205555556,matched
2024309N13283-CE01-L096,2024309N13283-CE01,2024309N13283,landfall,2024-11-06 15:39:35.337166+00:00,21.610054577846817,-81.98773857319784,96,2024-11-02 15:39:35.337166+00:00,2024-11-02 18:00:00+00:00,93.65981587944444,2.3401841205555556,matched
2024309N13283-CE01-L120,2024309N13283-CE01,2024309N13283,landfall,2024-11-06 15:39:35.337166+00:00,21.610054577846817,-81.98773857319784,120,2024-11-01 15:39:35.337166+00:00,2024-11-01 18:00:00+00:00,117.65981587944444,2.3401841205555556,matched
2024307N06143-CE01-L024,2024307N06143-CE01,2024307N06143,landfall,2024-11-07 07:51:13.944792+00:00,18.561895960065137,122.15287183113796,24,2024-11-06 07:51:13.944792+00:00,2024-11-06 06:00:00+00:00,25.853873553333333,-1.8538735533333335,matched
2024307N06143-CE01-L048,2024307N06143-CE01,2024307N06143,landfall,2024-11-07 07:51:13.944792+00:00,18.561895960065137,122.15287183113796,48,2024-11-05 07:51:13.944792+00:00,2024-11-05 06:00:00+00:00,49.85387355333333,-1.8538735533333335,matched
2024307N06143-CE01-L072,2024307N06143-CE01,2024307N06143,landfall,2024-11-07 07:51:13.944792+00:00,18.561895960065137,122.15287183113796,72,2024-11-04 07:51:13.944792+00:00,2024-11-04 06:00:00+00:00,73.85387355333333,-1.8538735533333335,matched
2024307N06143-CE01-L096,2024307N06143-CE01,2024307N06143,landfall,2024-11-07 07:51:13.944792+00:00,18.561895960065137,122.15287183113796,96,2024-11-03 07:51:13.944792+00:00,2024-11-03 06:00:00+00:00,97.85387355333333,-1.8538735533333335,matched
